Tree_label,Lep_family,Lep_accepted_name,Host_order,Host_family,Count of Lep_accepted_name,Ordinal_Proportion*,Familial_Proportion**
BN001792_LEP50115_Nymphalidae_Charaxinae_Anaeini_Fountainea_nessus,Nymphalidae,Fountainea nessus,Rosales,Urticaceae,4,100,100
BN004329_AAM97U340_Nymphalidae_Satyrinae_Satyrini_Geitoneura_klugii,Nymphalidae,Geitoneura klugii,Poales,Poaceae,9,100,100
BN001794_BNSZS00155_Nymphalidae_Satyrinae_Melanitini_Gnophodes_betsimena,Nymphalidae,Gnophodes betsimena,Poales,Poaceae,19,100,100
BN005285_LEP43267_Nymphalidae_Danainae_Ithomiini_Godyris_duillia,Nymphalidae,Godyris duillia,Solanales,Solanaceae,1,100,100
BN001797_LEP28839_Nymphalidae_Danainae_Ithomiini_Greta_morgane,Nymphalidae,Greta morgane,Solanales,Solanaceae,20,100,100
BN001800_LEP31037_Nymphalidae_Satyrinae_Satyrini_Gyrocheilus_patrobas,Nymphalidae,Gyrocheilus patrobas,Poales,Poaceae,1,100,100
BN003849_RV06A443_Nymphalidae_Biblidinae_Callicorini_Haematera_pyrame,Nymphalidae,Haematera pyrame,Sapindales,Sapindaceae,14,100,100
LEP08915_X_Nymphalidae_Satyrinae_Haeterini_Haetera_piera_X_ME,Nymphalidae,Haetera piera,Arecales,Arecaceae,1,100,100
BN005770_LEP58926_Nymphalidae_Biblidinae_Ageroniini_Hamadryas_amphinome,Nymphalidae,Hamadryas amphinome,Asterales,Asteraceae,2,8.695652174,8.695652174
BN005770_LEP58926_Nymphalidae_Biblidinae_Ageroniini_Hamadryas_amphinome,Nymphalidae,Hamadryas amphinome,Malpighiales,Euphorbiaceae,21,91.30434783,91.30434783
BN001804_LEP35432_Nymphalidae_Limenitidinae_Adoliadini_Hamanumida_daedalus,Nymphalidae,Hamanumida daedalus,Lamiales,Lamiaceae,3,11.11111111,11.11111111
BN001804_LEP35432_Nymphalidae_Limenitidinae_Adoliadini_Hamanumida_daedalus,Nymphalidae,Hamanumida daedalus,Magnoliales,Annonaceae,3,11.11111111,11.11111111
BN001804_LEP35432_Nymphalidae_Limenitidinae_Adoliadini_Hamanumida_daedalus,Nymphalidae,Hamanumida daedalus,Myrtales,Combretaceae,21,77.77777778,77.77777778
BN001807_BNSZS00370_Nymphalidae_Limenitidinae_Cymothoini_Harma_theobene,Nymphalidae,Harma theobene,Malpighiales,Achariaceae,7,100,38.88888889
BN001807_BNSZS00370_Nymphalidae_Limenitidinae_Cymothoini_Harma_theobene,Nymphalidae,Harma theobene,Malpighiales,Salicaceae,6,100,33.33333333
BN001807_BNSZS00370_Nymphalidae_Limenitidinae_Cymothoini_Harma_theobene,Nymphalidae,Harma theobene,Malpighiales,Violaceae,5,100,27.77777778
SRR7702547_X_Nymphalidae_Heliconiinae_Heliconiini_Heliconius_atthis,Nymphalidae,Heliconius atthis,Malpighiales,Passifloraceae,1,100,100
SRR8883889_X_Nymphalidae_Heliconiinae_Heliconiini_Heliconius_besckei,Nymphalidae,Heliconius besckei,Malpighiales,Passifloraceae,5,100,100
BN001809_LEP33022_Nymphalidae_Heliconiinae_Heliconiini_Heliconius_charithonia,Nymphalidae,Heliconius charithonia,Malpighiales,Passifloraceae,36,100,100
GCA9000682351_X_Nymphalidae_Heliconiinae_Heliconiini_Heliconius_cydno_alithea,Nymphalidae,Heliconius cydno,Malpighiales,Passifloraceae,21,100,100
GCA9000687351_X_Nymphalidae_Heliconiinae_Heliconiini_Heliconius_cydno_pachinus,Nymphalidae,Heliconius cydno,Malpighiales,Passifloraceae,21,100,100
SRR3102171_X_Nymphalidae_Heliconiinae_Heliconiini_Heliconius_eleuchia,Nymphalidae,Heliconius eleuchia,Malpighiales,Passifloraceae,1,100,100
GCA9000683651_X_Nymphalidae_Heliconiinae_Heliconiini_Heliconius_elevatus_bari,Nymphalidae,Heliconius elevatus,Malpighiales,Passifloraceae,1,100,100
SRR8883904_X_Nymphalidae_Heliconiinae_Heliconiini_Heliconius_erato,Nymphalidae,Heliconius erato,Malpighiales,Passifloraceae,45,100,100
GCA0014859851_X_Nymphalidae_Heliconiinae_Heliconiini_Heliconius_ethilla_aerotome,Nymphalidae,Heliconius ethilla,Malpighiales,Passifloraceae,29,100,100
GCA0014860651_X_Nymphalidae_Heliconiinae_Heliconiini_Heliconius_hecale_felix,Nymphalidae,Heliconius hecale,Malpighiales,Passifloraceae,25,100,100
SRR4032037_X_Nymphalidae_Heliconiinae_Heliconiini_Heliconius_hermathena,Nymphalidae,Heliconius hermathena,Malpighiales,Passifloraceae,2,100,100
GCA9000679751_X_Nymphalidae_Heliconiinae_Heliconiini_Heliconius_heurippa,Nymphalidae,Heliconius heurippa,Malpighiales,Passifloraceae,2,100,100
SRR3102337_X_Nymphalidae_Heliconiinae_Heliconiini_Heliconius_hewitsoni,Nymphalidae,Heliconius hewitsoni,Malpighiales,Passifloraceae,1,100,100
SRR8883903_X_Nymphalidae_Heliconiinae_Heliconiini_Heliconius_himera,Nymphalidae,Heliconius himera,Malpighiales,Passifloraceae,2,100,100
SRR4032054_X_Nymphalidae_Heliconiinae_Heliconiini_Heliconius_hortense,Nymphalidae,Heliconius hortense,Malpighiales,Passifloraceae,1,100,100
GCA0014859651_X_Nymphalidae_Heliconiinae_Heliconiini_Heliconius_ismenius,Nymphalidae,Heliconius ismenius,Malpighiales,Passifloraceae,8,100,100
GCA0003138352_X_Nymphalidae_Heliconiinae_Heliconiini_Heliconius_melpomene_melpomene,Nymphalidae,Heliconius melpomene,Malpighiales,Passifloraceae,29,100,100
GCA9000687151_X_Nymphalidae_Heliconiinae_Heliconiini_Heliconius_numata_bicoloratus,Nymphalidae,Heliconius numata,Malpighiales,Passifloraceae,35,100,100
GCA0014862251_X_Nymphalidae_Heliconiinae_Heliconiini_Heliconius_pardalinus_sergestus,Nymphalidae,Heliconius pardalinus,Malpighiales,Passifloraceae,3,100,100
SRR4032011_X_Nymphalidae_Heliconiinae_Heliconiini_Heliconius_ricini,Nymphalidae,Heliconius ricini,Malpighiales,Passifloraceae,2,100,100
ERR266262_X_Nymphalidae_Heliconiinae_Heliconiini_Heliconius_sapho,Nymphalidae,Heliconius sapho,Malpighiales,Passifloraceae,4,100,100
SRR8883897_X_Nymphalidae_Heliconiinae_Heliconiini_Heliconius_sara,Nymphalidae,Heliconius sara,Malpighiales,Passifloraceae,23,100,100
GCA9000688051_X_Nymphalidae_Heliconiinae_Heliconiini_Heliconius_timareta_timareta,Nymphalidae,Heliconius timareta,Malpighiales,Passifloraceae,1,100,100
GCA9000688151_X_Nymphalidae_Heliconiinae_Heliconiini_Heliconius_wallacei,Nymphalidae,Heliconius wallacei,Malpighiales,Passifloraceae,5,100,100
GCA9000688251_X_Nymphalidae_Heliconiinae_Heliconiini_Heliconius_xanthocles,Nymphalidae,Heliconius xanthocles,Malpighiales,Passifloraceae,4,100,100
BN005132_AV910103_Nymphalidae_Satyrinae_Satyrini_Hermeuptychia_hermes,Nymphalidae,Hermeuptychia hermes,Poales,Poaceae,21,100,100
LEP19574_X_Nymphalidae_Satyrinae_Satyrini_Hermeuptychia_sosybius_X_ME,Nymphalidae,Hermeuptychia sosybius,Poales,Poaceae,10,100,100
BN003365_YI16P288_Nymphalidae_Apaturinae_X_Herona_marathus,Nymphalidae,Herona marathus,Rosales,Cannabaceae,5,100,100
BN001814_LEP36726_Nymphalidae_Apaturinae_X_Hestina_assimilis,Nymphalidae,Hestina assimilis,Rosales,Cannabaceae,1,100,100
BN001814_LEP36726_Nymphalidae_Apaturinae_X_Hestina_assimilis,Nymphalidae,Hestina assimilis,Rosales,Cannabaceae,23,100,100
BN007175_LEP35960B_Nymphalidae_Apaturinae_X_Hestina_persimilis_japonica,Nymphalidae,Hestina persimilis,Rosales,Cannabaceae,1,100,94.44444444
BN007175_LEP35960B_Nymphalidae_Apaturinae_X_Hestina_persimilis_japonica,Nymphalidae,Hestina persimilis,Rosales,Cannabaceae,16,100,94.44444444
BN007175_LEP35960B_Nymphalidae_Apaturinae_X_Hestina_persimilis_japonica,Nymphalidae,Hestina persimilis,Rosales,Urticaceae,1,100,5.555555556
BN004382_CN17Z008_Nymphalidae_Apaturinae_X_Hestinalis_nama,Nymphalidae,Hestinalis nama,Rosales,Urticaceae,4,100,100
BN001816_DL14E002_Nymphalidae_Satyrinae_Satyrini_Heteronympha_merope,Nymphalidae,Heteronympha merope,Poales,Cyperaceae,2,100,7.142857143
BN001816_DL14E002_Nymphalidae_Satyrinae_Satyrini_Heteronympha_merope,Nymphalidae,Heteronympha merope,Poales,Poaceae,26,100,92.85714286
BN006953_LEP79176_Nymphalidae_Danainae_Ithomiini_Heterosais_nephele,Nymphalidae,Heterosais nephele,Solanales,Solanaceae,1,100,100
BN006842_RV04G347_Nymphalidae_Satyrinae_Satyrini_Hipparchia_senthes,Nymphalidae,Hipparchia senthes,Poales,Poaceae,1,100,100
RV06A534_X_Nymphalidae_Nymphalinae_Coeini_Historis_odius_X_ME,Nymphalidae,Historis odius,Rosales,Urticaceae,18,100,100
BN001823_LEP43980_Nymphalidae_Nymphalinae_Nymphalini_Hypanartia_lethe,Nymphalidae,Hypanartia lethe,Rosales,Cannabaceae,13,100,52
BN001823_LEP43980_Nymphalidae_Nymphalinae_Nymphalini_Hypanartia_lethe,Nymphalidae,Hypanartia lethe,Rosales,Urticaceae,12,100,48
BN001824_LEP48107_Nymphalidae_Charaxinae_Anaeini_Hypna_clytemnestra,Nymphalidae,Hypna clytemnestra,Malpighiales,Euphorbiaceae,9,100,100
BN005069_05SRNP70116_Nymphalidae_Danainae_Ithomiini_Hypoleria_lavinia,Nymphalidae,Hypoleria lavinia,Solanales,Solanaceae,12,100,100
BN001827_LEP32878_Nymphalidae_Nymphalinae_Kallimini_Hypolimnas_anthedon,Nymphalidae,Hypolimnas anthedon,Asterales,Asteraceae,5,18.51851852,18.51851852
BN001827_LEP32878_Nymphalidae_Nymphalinae_Kallimini_Hypolimnas_anthedon,Nymphalidae,Hypolimnas anthedon,Rosales,Urticaceae,22,81.48148148,81.48148148
BN007178_LEP37028B_Nymphalidae_Nymphalinae_Kallimini_Hypolimnas_bolina,Nymphalidae,Hypolimnas bolina,Asterales,Asteraceae,38,9.669211196,9.669211196
BN007178_LEP37028B_Nymphalidae_Nymphalinae_Kallimini_Hypolimnas_bolina,Nymphalidae,Hypolimnas bolina,Caryophyllales,Amaranthaceae,32,15.77608142,8.142493639
BN007178_LEP37028B_Nymphalidae_Nymphalinae_Kallimini_Hypolimnas_bolina,Nymphalidae,Hypolimnas bolina,Caryophyllales,Polygonaceae,8,15.77608142,2.03562341
BN007178_LEP37028B_Nymphalidae_Nymphalinae_Kallimini_Hypolimnas_bolina,Nymphalidae,Hypolimnas bolina,Caryophyllales,Portulacaceae,22,15.77608142,5.597964377
BN007178_LEP37028B_Nymphalidae_Nymphalinae_Kallimini_Hypolimnas_bolina,Nymphalidae,Hypolimnas bolina,Lamiales,Acanthaceae,82,21.88295165,20.86513995
BN007178_LEP37028B_Nymphalidae_Nymphalinae_Kallimini_Hypolimnas_bolina,Nymphalidae,Hypolimnas bolina,Lamiales,Lamiaceae,4,21.88295165,1.017811705
BN007178_LEP37028B_Nymphalidae_Nymphalinae_Kallimini_Hypolimnas_bolina,Nymphalidae,Hypolimnas bolina,Malvales,Malvaceae,65,16.5394402,16.5394402
BN007178_LEP37028B_Nymphalidae_Nymphalinae_Kallimini_Hypolimnas_bolina,Nymphalidae,Hypolimnas bolina,Rosales,Moraceae,20,20.10178117,5.089058524
BN007178_LEP37028B_Nymphalidae_Nymphalinae_Kallimini_Hypolimnas_bolina,Nymphalidae,Hypolimnas bolina,Rosales,Urticaceae,59,20.10178117,15.01272265
BN007178_LEP37028B_Nymphalidae_Nymphalinae_Kallimini_Hypolimnas_bolina,Nymphalidae,Hypolimnas bolina,Solanales,Convolvulaceae,62,16.03053435,15.77608142
BN007178_LEP37028B_Nymphalidae_Nymphalinae_Kallimini_Hypolimnas_bolina,Nymphalidae,Hypolimnas bolina,Solanales,Solanaceae,1,16.03053435,0.254452926
GCA0089634551_X_Nymphalidae_Nymphalinae_Kallimini_Hypolimnas_misippus,Nymphalidae,Hypolimnas misippus,Caryophyllales,Amaranthaceae,9,34.7107438,3.719008264
GCA0089634551_X_Nymphalidae_Nymphalinae_Kallimini_Hypolimnas_misippus,Nymphalidae,Hypolimnas misippus,Caryophyllales,Portulacaceae,65,34.7107438,26.85950413
GCA0089634551_X_Nymphalidae_Nymphalinae_Kallimini_Hypolimnas_misippus,Nymphalidae,Hypolimnas misippus,Caryophyllales,Talinaceae,10,34.7107438,4.132231405
GCA0089634551_X_Nymphalidae_Nymphalinae_Kallimini_Hypolimnas_misippus,Nymphalidae,Hypolimnas misippus,Lamiales,Acanthaceae,87,40.08264463,35.95041322
GCA0089634551_X_Nymphalidae_Nymphalinae_Kallimini_Hypolimnas_misippus,Nymphalidae,Hypolimnas misippus,Lamiales,Plantaginaceae,10,40.08264463,4.132231405
GCA0089634551_X_Nymphalidae_Nymphalinae_Kallimini_Hypolimnas_misippus,Nymphalidae,Hypolimnas misippus,Malvales,Malvaceae,43,17.76859504,17.76859504
GCA0089634551_X_Nymphalidae_Nymphalinae_Kallimini_Hypolimnas_misippus,Nymphalidae,Hypolimnas misippus,Solanales,Convolvulaceae,18,7.438016529,7.438016529
BN004351_RV04G302_Nymphalidae_Satyrinae_Satyrini_Hyponephele_lycaon,Nymphalidae,Hyponephele lycaon,Poales,Poaceae,19,100,100
BN006845_RV06A102_Nymphalidae_Danainae_Ithomiini_Hypothyris_euclea,Nymphalidae,Hypothyris euclea,Solanales,Solanaceae,14,100,100
BN007176_LEP29756B_Nymphalidae_Danainae_Danaini_Idea_leuconoe,Nymphalidae,Idea leuconoe,Gentianales,Apocynaceae,20,100,100
BN004506_EI16D187_Nymphalidae_Danainae_Danaini_Ideopsis_gaura,Nymphalidae,Ideopsis gaura,Gentianales,Apocynaceae,11,100,100
DL09X092_X_Nymphalidae_Danainae_Danaini_Ideopsis_vitrea_X_ME,Nymphalidae,Ideopsis vitrea,Aquifoliales,Cardiopteridaceae,2,25,25
DL09X092_X_Nymphalidae_Danainae_Danaini_Ideopsis_vitrea_X_ME,Nymphalidae,Ideopsis vitrea,Gentianales,Apocynaceae,6,75,75
LEP19587_X_Nymphalidae_Satyrinae_Satyrini_Inbio_hilara_X_ME,Nymphalidae,Inbio hilara,Poales,Poaceae,2,100,100
BN001838_LEP35123_Nymphalidae_Heliconiinae_Argynnini_Issoria_baumanni,Nymphalidae,Issoria baumanni,Malpighiales,Violaceae,2,100,100
BN004347_RV04G123_Nymphalidae_Heliconiinae_Argynnini_Issoria_lathonia,Nymphalidae,Issoria lathonia,Fabales,Fabaceae,6,14.28571429,14.28571429
BN004347_RV04G123_Nymphalidae_Heliconiinae_Argynnini_Issoria_lathonia,Nymphalidae,Issoria lathonia,Malpighiales,Violaceae,25,59.52380952,59.52380952
BN004347_RV04G123_Nymphalidae_Heliconiinae_Argynnini_Issoria_lathonia,Nymphalidae,Issoria lathonia,Rosales,Rosaceae,3,7.142857143,7.142857143
BN004347_RV04G123_Nymphalidae_Heliconiinae_Argynnini_Issoria_lathonia,Nymphalidae,Issoria lathonia,unplaced asterid I,Boraginaceae,8,19.04761905,19.04761905
BN005321_LEP53117_Nymphalidae_Danainae_Ithomiini_Ithomia_drymo,Nymphalidae,Ithomia drymo,Solanales,Solanaceae,6,100,100
LEP22845_X_Nymphalidae_Danainae_Ithomiini_Ithomia_patilla_X_ME,Nymphalidae,Ithomia patilla,Solanales,Solanaceae,7,100,100
BN006985_LEP79227_Nymphalidae_Satyrinae_Satyrini_Junea_doraete,Nymphalidae,Junea doraete,Poales,Poaceae,1,100,100
SRR1145747_X_Nymphalidae_Nymphalinae_Junoniini_Junonia_coenia,Nymphalidae,Junonia coenia,Lamiales,Acanthaceae,11,100,7.971014493
SRR1145747_X_Nymphalidae_Nymphalinae_Junoniini_Junonia_coenia,Nymphalidae,Junonia coenia,Lamiales,Orobanchaceae,32,100,23.1884058
SRR1145747_X_Nymphalidae_Nymphalinae_Junoniini_Junonia_coenia,Nymphalidae,Junonia coenia,Lamiales,Phrymaceae,9,100,6.52173913
SRR1145747_X_Nymphalidae_Nymphalinae_Junoniini_Junonia_coenia,Nymphalidae,Junonia coenia,Lamiales,Plantaginaceae,72,100,52.17391304
SRR1145747_X_Nymphalidae_Nymphalinae_Junoniini_Junonia_coenia,Nymphalidae,Junonia coenia,Lamiales,Scrophulariaceae,2,100,1.449275362
SRR1145747_X_Nymphalidae_Nymphalinae_Junoniini_Junonia_coenia,Nymphalidae,Junonia coenia,Lamiales,Verbenaceae,12,100,8.695652174
ME11B179_X_Nymphalidae_Nymphalinae_Junoniini_Junonia_natalica_X_ME,Nymphalidae,Junonia natalica,Lamiales,Acanthaceae,57,100,91.93548387
ME11B179_X_Nymphalidae_Nymphalinae_Junoniini_Junonia_natalica_X_ME,Nymphalidae,Junonia natalica,Lamiales,Lamiaceae,4,100,6.451612903
ME11B179_X_Nymphalidae_Nymphalinae_Junoniini_Junonia_natalica_X_ME,Nymphalidae,Junonia natalica,Lamiales,Verbenaceae,1,100,1.612903226
KCB004002_X_Nymphalidae_Nymphalinae_Kallimini_Kallima_limborgii_X_ME,Nymphalidae,Kallima limborgii,Lamiales,Acanthaceae,13,92.85714286,100
KCB004002_X_Nymphalidae_Nymphalinae_Kallimini_Kallima_limborgii_X_ME,Nymphalidae,Kallima limborgii,Lamiales,Acanthaceae,1,7.142857143,100
BN004631_HD17F492_Nymphalidae_Nymphalinae_Kallimini_Kallima_paralekta,Nymphalidae,Kallima paralekta,Lamiales,Acanthaceae,5,100,100
BN001845_BNSZS00022_Nymphalidae_Nymphalinae_Kallimini_Kallimoides_rumia,Nymphalidae,Kallimoides rumia,Lamiales,Acanthaceae,1,100,100
BN001846_MY2016103_Nymphalidae_Nymphalinae_Nymphalini_Kaniska_canace,Nymphalidae,Kaniska canace,Liliales,Liliaceae,31,100,31
BN001846_MY2016103_Nymphalidae_Nymphalinae_Nymphalini_Kaniska_canace,Nymphalidae,Kaniska canace,Liliales,Smilacaceae,69,100,69
BN001847_LEP29035_Nymphalidae_Satyrinae_Satyrini_Kirinia_epimenides,Nymphalidae,Kirinia epimenides,Poales,Cyperaceae,1,100,50
BN001847_LEP29035_Nymphalidae_Satyrinae_Satyrini_Kirinia_epimenides,Nymphalidae,Kirinia epimenides,Poales,Poaceae,1,100,50
BN004314_DJM07A049_Nymphalidae_Heliconiinae_Vagrantini_Lachnoptera_ayresii,Nymphalidae,Lachnoptera ayresii,Malpighiales,Achariaceae,7,100,58.33333333
BN004314_DJM07A049_Nymphalidae_Heliconiinae_Vagrantini_Lachnoptera_ayresii,Nymphalidae,Lachnoptera ayresii,Malpighiales,Hypericaceae,5,100,41.66666667
BN004630_HD17F488_Nymphalidae_Satyrinae_Satyrini_Lamprolenis_nitida,Nymphalidae,Lamprolenis nitida,Poales,Poaceae,1,100,100
BN004320_RE07G139_Nymphalidae_Satyrinae_Satyrini_Lasiommata_megera,Nymphalidae,Lasiommata megera,Poales,Poaceae,39,100,100
BN006011_YI16P308_Nymphalidae_Limenitidinae_Neptini_Lebadea_martha,Nymphalidae,Lebadea martha,Gentianales,Rubiaceae,6,60,60
BN006011_YI16P308_Nymphalidae_Limenitidinae_Neptini_Lebadea_martha,Nymphalidae,Lebadea martha,Malpighiales,Euphorbiaceae,2,20,20
BN006011_YI16P308_Nymphalidae_Limenitidinae_Neptini_Lebadea_martha,Nymphalidae,Lebadea martha,Rosales,Rhamnaceae,2,20,20
BN001714_LEP48860_Nymphalidae_Satyrinae_Elymniini_Lethe_anthedon,Nymphalidae,Lethe anthedon,Myrtales,Myrtaceae,2,6.25,6.25
BN001714_LEP48860_Nymphalidae_Satyrinae_Elymniini_Lethe_anthedon,Nymphalidae,Lethe anthedon,Poales,Poaceae,30,93.75,93.75
BN002180_MY2016001_Nymphalidae_Satyrinae_Satyrini_Lethe_dura,Nymphalidae,Lethe dura,Poales,Poaceae,3,100,100
BN004118_DL13F290_Nymphalidae_Satyrinae_Satyrini_Lethe_europa,Nymphalidae,Lethe europa,Poales,Poaceae,58,100,100
DL02P758_X_Nymphalidae_Satyrinae_Satyrini_Lethe_rohria_X_ME,Nymphalidae,Lethe rohria,Poales,Poaceae,34,100,100
BN001860_EI16D205_Nymphalidae_Limenitidinae_Adoliadini_Lexias_aeropa,Nymphalidae,Lexias aeropa,Malpighiales,Calophyllaceae,5,100,100
BN005748_LEP13577_Nymphalidae_Libytheinae_X_Libythea_celtis,Nymphalidae,Libythea celtis,Rosales,Cannabaceae,17,100,94.44444444
BN005748_LEP13577_Nymphalidae_Libytheinae_X_Libythea_celtis,Nymphalidae,Libythea celtis,Rosales,Rosaceae,1,100,5.555555556
LEP25280_X_Nymphalidae_Libytheinae_X_Libythea_lepita_X_ME,Nymphalidae,Libythea lepita,Rosales,Cannabaceae,7,100,100
RE11L015_X_Nymphalidae_Limenitidinae_Limenitidini_Limenitis_arthemis_X_ME,Nymphalidae,Limenitis arthemis,Fagales,Betulaceae,15,25.80645161,16.12903226
RE11L015_X_Nymphalidae_Limenitidinae_Limenitidini_Limenitis_arthemis_X_ME,Nymphalidae,Limenitis arthemis,Fagales,Fagaceae,9,25.80645161,9.677419355
RE11L015_X_Nymphalidae_Limenitidinae_Limenitidini_Limenitis_arthemis_X_ME,Nymphalidae,Limenitis arthemis,Malpighiales,Salicaceae,32,34.40860215,34.40860215
RE11L015_X_Nymphalidae_Limenitidinae_Limenitidini_Limenitis_arthemis_X_ME,Nymphalidae,Limenitis arthemis,Rosales,Cannabaceae,1,39.78494624,1.075268817
RE11L015_X_Nymphalidae_Limenitidinae_Limenitidini_Limenitis_arthemis_X_ME,Nymphalidae,Limenitis arthemis,Rosales,Rosaceae,33,39.78494624,35.48387097
RE11L015_X_Nymphalidae_Limenitidinae_Limenitidini_Limenitis_arthemis_X_ME,Nymphalidae,Limenitis arthemis,Rosales,Ulmaceae,3,39.78494624,3.225806452
BN003303_EB16D001_Nymphalidae_Limenitidinae_Limenitidini_Limenitis_cottini,Nymphalidae,Limenitis cottini,Malpighiales,Salicaceae,4,100,100
BN001875_MY2016067_Nymphalidae_Limenitidinae_Limenitidini_Limenitis_populi,Nymphalidae,Limenitis populi,Malpighiales,Salicaceae,45,100,100
BN003305_EB16D014_Nymphalidae_Limenitidinae_Limenitidini_Limenitis_sulpitia,Nymphalidae,Limenitis sulpitia,Dipsacales,Caprifoliaceae,23,100,100
BN001850_MY2016090_Nymphalidae_Satyrinae_Elymniini_Lopinga_deidamia,Nymphalidae,Lopinga deidamia,Poales,Cyperaceae,1,100,3.703703704
BN001850_MY2016090_Nymphalidae_Satyrinae_Elymniini_Lopinga_deidamia,Nymphalidae,Lopinga deidamia,Poales,Poaceae,26,100,96.2962963
BN007077_LEP75448_Nymphalidae_Biblidinae_Epiphilini_Lucinia_cadma_sida,Nymphalidae,Lucinia cadma,Gentianales,Apocynaceae,4,80,80
BN007077_LEP75448_Nymphalidae_Biblidinae_Epiphilini_Lucinia_cadma_sida,Nymphalidae,Lucinia cadma,Sapindales,Sapindaceae,1,20,20
BN005120_06SRNP33009_Nymphalidae_Danainae_Danaini_Lycorea_halia,Nymphalidae,Lycorea halia,Brassicales,Caricaceae,15,25.86206897,25.86206897
BN005120_06SRNP33009_Nymphalidae_Danainae_Danaini_Lycorea_halia,Nymphalidae,Lycorea halia,Gentianales,Apocynaceae,15,25.86206897,25.86206897
BN005120_06SRNP33009_Nymphalidae_Danainae_Danaini_Lycorea_halia,Nymphalidae,Lycorea halia,Malpighiales,Euphorbiaceae,1,1.724137931,1.724137931
BN005120_06SRNP33009_Nymphalidae_Danainae_Danaini_Lycorea_halia,Nymphalidae,Lycorea halia,Rosales,Moraceae,27,46.55172414,46.55172414
BN007137_LEP30204_Nymphalidae_Satyrinae_Satyrini_Magneuptychia_alcinoe,Nymphalidae,Magneuptychia alcinoe,Poales,Poaceae,2,100,100
LEP14777_X_Nymphalidae_Satyrinae_Satyrini_Magneuptychia_libye_X_ME,Nymphalidae,Magneuptychia libye,Poales,Poaceae,10,100,100
MGCLLOAN017_X_Nymphalidae_Satyrinae_Satyrini_Magneuptychia_ocnus_X_ME,Nymphalidae,Magneuptychia ocnus,Poales,Poaceae,1,100,100
BN001891_LEP28825_Nymphalidae_Satyrinae_Melanitini_Manataria_hercyna,Nymphalidae,Manataria hercyna,Poales,Poaceae,4,100,100
BN001892_VD16P011_Nymphalidae_Satyrinae_Elymniini_Mandarinia_regalis,Nymphalidae,Mandarinia regalis,Acorales,Acoraceae,1,100,100
LEP22823_X_Nymphalidae_Satyrinae_Satyrini_Maniola_jurtina_X_ME,Nymphalidae,Maniola jurtina,Poales,Poaceae,41,100,100
BN004342_NP03R011_Nymphalidae_Cyrestinae_Cyrestini_Marpesia_eleuchea,Nymphalidae,Marpesia eleuchea,Rosales,Moraceae,7,100,100
BN006964_LEP79171_Nymphalidae_Danainae_Ithomiini_Mcclungia_cymo,Nymphalidae,Mcclungia cymo,Solanales,Solanaceae,4,100,100
BN001896_LEP53239_Nymphalidae_Danainae_Ithomiini_Mechanitis_lysimnia,Nymphalidae,Mechanitis lysimnia,Solanales,Solanaceae,57,100,100
BN005795_LEP58921_Nymphalidae_Danainae_Ithomiini_Mechanitis_polymnia,Nymphalidae,Mechanitis polymnia,Solanales,Solanaceae,69,100,100
KW14071801_X_Nymphalidae_Satyrinae_Satyrini_Megeuptychia_antonoe_X_ME,Nymphalidae,Megeuptychia antonoe,Zingiberales,Marantaceae,3,100,100
LEP18562_X_Nymphalidae_Satyrinae_Satyrini_Megisto_cymela_X_ME,Nymphalidae,Megisto cymela,Poales,Cyperaceae,1,100,7.142857143
LEP18562_X_Nymphalidae_Satyrinae_Satyrini_Megisto_cymela_X_ME,Nymphalidae,Megisto cymela,Poales,Poaceae,13,100,92.85714286
BN001899_LEP43864_Nymphalidae_Satyrinae_Satyrini_Cissia_rubricata,Nymphalidae,Megisto rubricata,Poales,Poaceae,2,100,66.66666667
BN001899_LEP43864_Nymphalidae_Satyrinae_Satyrini_Cissia_rubricata,Nymphalidae,Megisto rubricata,Poales,Xyridaceae,1,100,33.33333333
BN006905_LEP78411_Nymphalidae_Satyrinae_Satyrini_Melampias_huebneri,Nymphalidae,Melampias huebneri,Poales,Poaceae,11,100,100
LEP22831_X_Nymphalidae_Satyrinae_Satyrini_Melanargia_galathea_X_ME,Nymphalidae,Melanargia galathea,Poales,Poaceae,53,100,98.14814815
LEP22831_X_Nymphalidae_Satyrinae_Satyrini_Melanargia_galathea_X_ME,Nymphalidae,Melanargia galathea,Poales,Xyridaceae,1,100,1.851851852
ME11B073_X_Nymphalidae_Satyrinae_Melanitini_Melanitis_leda_X_ME,Nymphalidae,Melanitis leda,Poales,Cyperaceae,1,100,0.241545894
ME11B073_X_Nymphalidae_Satyrinae_Melanitini_Melanitis_leda_X_ME,Nymphalidae,Melanitis leda,Poales,Poaceae,413,100,99.75845411
BN004137_VN16D162_Nymphalidae_Satyrinae_Amathusiini_Melanocyma_faunula,Nymphalidae,Melanocyma faunula,Arecales,Arecaceae,1,100,100
