Tree_label	Lep_family	Lep_accepted_name	PD	Num.families	mpd.obs	mpd.rand.mean	mpd.rand.sd	mpd.obs.rank	mpd.obs.z	mpd.obs.p	mntd.obs	mntd.rand.mean	mntd.rand.sd	mntd.obs.rank	mntd.obs.z	mntd.obs.p	PD.atLeast1source	Num.families.atLeast1source	mpd.obs.atLeast1source	mpd.rand.mean.atLeast1source	mpd.rand.sd.atLeast1source	mpd.obs.rank.atLeast1source	mpd.obs.z.atLeast1source	mpd.obs.p.atLeast1source	mntd.obs.atLeast1source	mntd.rand.mean.atLeast1source	mntd.rand.sd.atLeast1source	mntd.obs.rank.atLeast1source	mntd.obs.z.atLeast1source	mntd.obs.p.atLeast1source																		
BN001732_LEP53319_Nymphalidae_Heliconiinae_Heliconiini_Eueides_isabella	Nymphalidae	Eueides isabella	325.050658	1	116.5963	291.6283531	115.1303851	1	-1.520294168	0.01	116.5963	254.3942046	64.64503596	3	-2.131608446	0.03	325.050658	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA																		
BN004343_NP03R027_Nymphalidae_Biblidinae_Epicaliini_Eunica_monima	Nymphalidae	Eunica monima	404.968324	2	208.08895	271.4902224	91.10461167	3	-0.695917267	0.03	208.08895	269.2563146	81.03266493	3	-0.754848241	0.03	404.968324	2	208.08895	270.1839071	91.94442907	4	-0.675353121	0.04	208.08895	290.8532587	130.6565903	8	-0.63344917	0.08																		
RF140021_X_Nymphalidae_Limenitidinae_Adoliadini_Euphaedra_neophron_X_ME	Nymphalidae	Euphaedra neophron	325.050844	1	121.5324	257.0776972	63.14409439	2	-2.146602916	0.02	121.5324	275.3480221	97.66303439	1	-1.574962554	0.01	325.050844	1	121.5324	267.3146204	81.11718387	1	-1.797180492	0.01	121.5324	266.4394297	81.66041077	1	-1.774507724	0.01																		
BN001736_LEP28798_Nymphalidae_Nymphalinae_Melitaeini_Euphydryas_editha	Nymphalidae	Euphydryas editha	463.343872	4	100.5566633	271.8420905	65.28431253	1	-2.623684321	0.01	89.5704775	244.9385644	47.18109778	1	-3.293015512	0.01	414.470472	3	98.93833333	277.6356567	82.60050835	1	-2.163392537	0.01	86.84508333	248.710825	40.09865004	1	-4.036688056	0.01																		
BN004536_HD14B023_Nymphalidae_Danainae_Danaini_Euploea_phaenareta	Nymphalidae	Euploea phaenareta	448.785462	2	247.46965	295.9471407	128.0335418	46	-0.378631178	0.46	247.46965	265.4488938	84.44930206	53	-0.212899851	0.53	448.785462	2	247.46965	266.4430246	92.72818143	59	-0.204612819	0.59	247.46965	273.1473028	107.1541153	66	-0.239632913	0.66																		
BN001740_LEP31454_Nymphalidae_Danainae_Danaini_Euploea_radamanthus	Nymphalidae	Euploea radamanthus	325.050862	1	84.9278	296.2446802	127.5391015	1	-1.656879167	0.01	84.9278	260.5485392	58.64510628	1	-2.994635875	0.01	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA																		
BN001742_LEP29966_Nymphalidae_Heliconiinae_Argynnini_Euptoieta_claudia	Nymphalidae	Euptoieta claudia	1376.269646	11	239.3262159	274.6066557	43.78052096	4	-0.805847878	0.04	191.5068316	216.9573719	21.47169191	10	-1.1853067	0.1	1281.358078	10	241.6626268	269.5113522	37.4478021	5	-0.74366782	0.05	191.6752009	227.0319312	28.12741191	11	-1.25702039	0.11																		
LEP09835_X_Nymphalidae_Satyrinae_Satyrini_Optimandes_eugenia_X_ME	Nymphalidae	Euptychoides eugenia	325.050732	1	95.4795	273.4982106	88.99019118	1	-2.000430702	0.01	95.4795	287.0436336	116.8109605	1	-1.639949991	0.01	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA																		
BN001753_BNSZS00117_Nymphalidae_Limenitidinae_Adoliadini_Euriphene_amicia	Nymphalidae	Euriphene amicia	325.050484	1	103.4133	273.7663316	99.55306905	1	-1.711178101	0.01	103.4133	266.9302666	81.08632444	1	-2.016578847	0.01	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA																		
BN004455_DL16V254_Nymphalidae_Apaturinae_X_Euripus_nyctelius	Nymphalidae	Euripus nyctelius	511.220862	3	199.24834	282.3859241	97.77745608	2	-0.850273544	0.02	173.09328	258.9405437	48.1376442	2	-1.783370688	0.02	325.050872	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA																		
BN001760_BNSZS00165_Nymphalidae_Biblidinae_Biblidini_Eurytela_dryope	Nymphalidae	Eurytela dryope	671.623043	4	237.5402677	268.2111096	58.54452402	16	-0.523889167	0.16	225.4154523	248.6595173	42.24433674	25	-0.55022914	0.25	671.623043	4	237.5402677	267.9328086	60.50692301	13	-0.50229857	0.13	225.4154523	252.0784118	47.16806639	24	-0.565275653	0.24																		
BN001703_LEP47428_Nymphalidae_Limenitidinae_Adoliadini_Euthalia_evelina	Nymphalidae	Euthalia evelina	778.060572	5	235.431391	268.8788019	54.6961693	8	-0.61151286	0.08	219.1686546	235.5201246	37.89555943	30	-0.431487757	0.3	683.148992	4	241.3821017	267.6804956	56.48341801	20	-0.465594946	0.2	236.9422845	238.2885475	33.7903441	47	-0.03984165	0.47																		
BN003532_LEP59474_Nymphalidae_Limenitidinae_Adoliadini_Euthalia_lubentina	Nymphalidae	Euthalia lubentina	325.050922	1	94.848	277.607756	105.5294331	1	-1.731836803	0.01	94.848	293.3431802	121.2403937	1	-1.637203363	0.01	325.050922	1	94.848	260.6072479	74.32258648	1	-2.230267483	0.01	94.848	281.3751065	105.4715546	1	-1.768506278	0.01																		
BN001782_HD16P208_Nymphalidae_Limenitidinae_Adoliadini_Euthaliopsis_aetion	Nymphalidae	Euthaliopsis aetion	325.050687	1	121.1138	252.0155277	65.86147719	4	-1.987531001	0.04	121.1138	256.8992319	60.98675897	1	-2.226473979	0.01	325.050687	1	121.1138	272.4093659	89.82068174	1	-1.684417921	0.01	121.1138	263.9034325	73.56395134	1	-1.941027227	0.01																		
BN007163_LEP79180_Nymphalidae_Danainae_Ithomiini_Eutresis_hypereia	Nymphalidae	Eutresis hypereia	325.050802	1	79.32	268.0183945	81.10640531	1	-2.326553541	0.01	79.32	278.6928716	106.9361608	1	-1.864410225	0.01	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA																		
BN006227_BM18L007_Nymphalidae_Charaxinae_Euxanthini_Euxanthe_eurinome	Nymphalidae	Euxanthe eurinome	443.629754	2	237.158162	287.1107025	116.8394156	26	-0.427531584	0.26	237.158162	270.2307981	90.80249053	19	-0.364226091	0.19	443.629754	2	237.158162	277.5528692	96.67535555	21	-0.417838724	0.21	237.158162	284.0932355	110.3906069	14	-0.42517271	0.14																		
BN001550_LEP34969_Nymphalidae_Limenitidinae_Adoliadini_Evena_crithea	Nymphalidae	Evena crithea	448.785144	2	186.9835947	268.2078043	70.26849027	1	-1.155912263	0.01	126.4981973	248.7907888	41.24669195	1	-2.964906655	0.01	448.785144	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA																		
BN004143_VN16D088_Nymphalidae_Satyrinae_Amathusiini_Faunis_eumeus	Nymphalidae	Faunis eumeus	561.699932	3	237.61426	265.4203024	66.56768994	20	-0.41771079	0.2	235.68412	252.6501649	45.59699437	22	-0.372086913	0.22	561.699932	3	237.61426	280.5827627	85.75029195	17	-0.501088704	0.17	235.68412	254.9750233	39.34227729	20	-0.490335196	0.2																		
MGCLLOAN050_X_Nymphalidae_Satyrinae_Satyrini_Forsterinaria_pronophila_X_ME	Nymphalidae	Forsterinaria pronophila	325.050732	1	95.4795	273.4982106	88.99019118	1	-2.000430702	0.01	95.4795	287.0436336	116.8109605	1	-1.639949991	0.01	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA																		
BN001792_LEP50115_Nymphalidae_Charaxinae_Anaeini_Fountainea_nessus	Nymphalidae	Fountainea nessus	325.050262	1	93.3981	268.1143526	92.12425734	1	-1.896528207	0.01	93.3981	283.1599767	107.3072351	1	-1.768397783	0.01	325.050262	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA																		
BN004329_AAM97U340_Nymphalidae_Satyrinae_Satyrini_Geitoneura_klugii	Nymphalidae	Geitoneura klugii	325.050732	1	95.4795	273.4982106	88.99019118	1	-2.000430702	0.01	95.4795	287.0436336	116.8109605	1	-1.639949991	0.01	325.050732	1	95.4795	288.8657614	112.8639077	1	-1.713446445	0.01	95.4795	264.6336525	83.08030286	1	-2.036031968	0.01																		
BN001794_BNSZS00155_Nymphalidae_Satyrinae_Melanitini_Gnophodes_betsimena	Nymphalidae	Gnophodes betsimena	325.050732	1	95.4795	273.4982106	88.99019118	1	-2.000430702	0.01	95.4795	287.0436336	116.8109605	1	-1.639949991	0.01	325.050732	1	95.4795	288.8657614	112.8639077	1	-1.713446445	0.01	95.4795	264.6336525	83.08030286	1	-2.036031968	0.01																		
BN005285_LEP43267_Nymphalidae_Danainae_Ithomiini_Godyris_duillia	Nymphalidae	Godyris duillia	325.050802	1	79.32	268.0183945	81.10640531	1	-2.326553541	0.01	79.32	278.6928716	106.9361608	1	-1.864410225	0.01	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA																		
BN001797_LEP28839_Nymphalidae_Danainae_Ithomiini_Greta_morgane	Nymphalidae	Greta morgane	325.050802	1	79.32	268.0183945	81.10640531	1	-2.326553541	0.01	79.32	278.6928716	106.9361608	1	-1.864410225	0.01	325.050802	1	79.32	266.3433661	87.19689698	1	-2.144839697	0.01	79.32	269.9699549	91.35026056	1	-2.087021468	0.01																		
BN001800_LEP31037_Nymphalidae_Satyrinae_Satyrini_Gyrocheilus_patrobas	Nymphalidae	Gyrocheilus patrobas	325.050732	1	95.4795	273.4982106	88.99019118	1	-2.000430702	0.01	95.4795	287.0436336	116.8109605	1	-1.639949991	0.01	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA																		
BN003849_RV06A443_Nymphalidae_Biblidinae_Callicorini_Haematera_pyrame	Nymphalidae	Haematera pyrame	325.050844	1	121.5324	257.0776972	63.14409439	2	-2.146602916	0.02	121.5324	275.3480221	97.66303439	1	-1.574962554	0.01	325.050844	1	121.5324	267.3146204	81.11718387	1	-1.797180492	0.01	121.5324	266.4394297	81.66041077	1	-1.774507724	0.01																		
LEP08915_X_Nymphalidae_Satyrinae_Haeterini_Haetera_piera_X_ME	Nymphalidae	Haetera piera	325.050282	1	99.1432	268.7701696	81.46545073	1	-2.08219519	0.01	99.1432	282.7926664	112.9344683	2	-1.62615957	0.02	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA																		
BN005770_LEP58926_Nymphalidae_Biblidinae_Ageroniini_Hamadryas_amphinome	Nymphalidae	Hamadryas amphinome	448.784971	2	247.468919	274.1386198	100.7801128	40	-0.264632575	0.4	247.468919	289.3370159	116.239588	35	-0.360187933	0.35	448.784971	2	247.468919	265.6405773	82.40498033	46	-0.220516505	0.46	247.468919	269.6425083	90.67318235	37	-0.244544073	0.37																		
BN001804_LEP35432_Nymphalidae_Limenitidinae_Adoliadini_Hamanumida_daedalus	Nymphalidae	Hamanumida daedalus	584.697245	3	263.7065033	271.0725053	73.5442897	84	-0.10015736	0.84	255.5878493	251.7536522	48.72664755	85	0.078687891	0.85	584.697245	3	263.7065033	275.5590808	79.21893875	81	-0.149617978	0.81	255.5878493	259.9047019	51.73387398	72	-0.083443442	0.72																		
BN001807_BNSZS00370_Nymphalidae_Limenitidinae_Cymothoini_Harma_theobene	Nymphalidae	Harma theobene	509.413498	3	185.8165733	279.8938674	89.07818108	1	-1.05612051	0.01	182.9090867	253.5797335	44.58262151	3	-1.585161312	0.03	509.413498	3	185.8165733	267.9819018	65.16097634	1	-1.260959137	0.01	182.9090867	248.9044527	48.7428662	8	-1.353949227	0.08																		
SRR7702547_X_Nymphalidae_Heliconiinae_Heliconiini_Heliconius_atthis	Nymphalidae	Heliconius atthis	325.050658	1	116.5963	291.6283531	115.1303851	1	-1.520294168	0.01	116.5963	254.3942046	64.64503596	3	-2.131608446	0.03	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA																		
SRR8883889_X_Nymphalidae_Heliconiinae_Heliconiini_Heliconius_besckei	Nymphalidae	Heliconius besckei	325.050658	1	116.5963	291.6283531	115.1303851	1	-1.520294168	0.01	116.5963	254.3942046	64.64503596	3	-2.131608446	0.03	325.050658	1	116.5963	278.7618459	105.6259293	1	-1.535281601	0.01	116.5963	273.2006325	100.2347971	2	-1.562374915	0.02																		
BN001809_LEP33022_Nymphalidae_Heliconiinae_Heliconiini_Heliconius_charithonia	Nymphalidae	Heliconius charithonia	325.050658	1	116.5963	291.6283531	115.1303851	1	-1.520294168	0.01	116.5963	254.3942046	64.64503596	3	-2.131608446	0.03	325.050658	1	116.5963	278.7618459	105.6259293	1	-1.535281601	0.01	116.5963	273.2006325	100.2347971	2	-1.562374915	0.02																		
GCA9000682351_X_Nymphalidae_Heliconiinae_Heliconiini_Heliconius_cydno_alithea	Nymphalidae	Heliconius cydno	325.050658	1	116.5963	291.6283531	115.1303851	1	-1.520294168	0.01	116.5963	254.3942046	64.64503596	3	-2.131608446	0.03	325.050658	1	116.5963	278.7618459	105.6259293	1	-1.535281601	0.01	116.5963	273.2006325	100.2347971	2	-1.562374915	0.02																		
GCA9000687351_X_Nymphalidae_Heliconiinae_Heliconiini_Heliconius_cydno_pachinus	Nymphalidae	Heliconius cydno	325.050658	1	116.5963	291.6283531	115.1303851	1	-1.520294168	0.01	116.5963	254.3942046	64.64503596	3	-2.131608446	0.03	325.050658	1	116.5963	278.7618459	105.6259293	1	-1.535281601	0.01	116.5963	273.2006325	100.2347971	2	-1.562374915	0.02																		
SRR3102171_X_Nymphalidae_Heliconiinae_Heliconiini_Heliconius_eleuchia	Nymphalidae	Heliconius eleuchia	325.050658	1	116.5963	291.6283531	115.1303851	1	-1.520294168	0.01	116.5963	254.3942046	64.64503596	3	-2.131608446	0.03	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA																		
GCA9000683651_X_Nymphalidae_Heliconiinae_Heliconiini_Heliconius_elevatus_bari	Nymphalidae	Heliconius elevatus	325.050658	1	116.5963	291.6283531	115.1303851	1	-1.520294168	0.01	116.5963	254.3942046	64.64503596	3	-2.131608446	0.03	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA																		
SRR8883904_X_Nymphalidae_Heliconiinae_Heliconiini_Heliconius_erato	Nymphalidae	Heliconius erato	325.050658	1	116.5963	291.6283531	115.1303851	1	-1.520294168	0.01	116.5963	254.3942046	64.64503596	3	-2.131608446	0.03	325.050658	1	116.5963	278.7618459	105.6259293	1	-1.535281601	0.01	116.5963	273.2006325	100.2347971	2	-1.562374915	0.02																		
GCA0014859851_X_Nymphalidae_Heliconiinae_Heliconiini_Heliconius_ethilla_aerotome	Nymphalidae	Heliconius ethilla	325.050658	1	116.5963	291.6283531	115.1303851	1	-1.520294168	0.01	116.5963	254.3942046	64.64503596	3	-2.131608446	0.03	325.050658	1	116.5963	278.7618459	105.6259293	1	-1.535281601	0.01	116.5963	273.2006325	100.2347971	2	-1.562374915	0.02																		
GCA0014860651_X_Nymphalidae_Heliconiinae_Heliconiini_Heliconius_hecale_felix	Nymphalidae	Heliconius hecale	325.050658	1	116.5963	291.6283531	115.1303851	1	-1.520294168	0.01	116.5963	254.3942046	64.64503596	3	-2.131608446	0.03	325.050658	1	116.5963	278.7618459	105.6259293	1	-1.535281601	0.01	116.5963	273.2006325	100.2347971	2	-1.562374915	0.02																		
SRR4032037_X_Nymphalidae_Heliconiinae_Heliconiini_Heliconius_hermathena	Nymphalidae	Heliconius hermathena	325.050658	1	116.5963	291.6283531	115.1303851	1	-1.520294168	0.01	116.5963	254.3942046	64.64503596	3	-2.131608446	0.03	325.050658	1	116.5963	278.7618459	105.6259293	1	-1.535281601	0.01	116.5963	273.2006325	100.2347971	2	-1.562374915	0.02																		
GCA9000679751_X_Nymphalidae_Heliconiinae_Heliconiini_Heliconius_heurippa	Nymphalidae	Heliconius heurippa	325.050658	1	116.5963	291.6283531	115.1303851	1	-1.520294168	0.01	116.5963	254.3942046	64.64503596	3	-2.131608446	0.03	325.050658	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA																		
SRR3102337_X_Nymphalidae_Heliconiinae_Heliconiini_Heliconius_hewitsoni	Nymphalidae	Heliconius hewitsoni	325.050658	1	116.5963	291.6283531	115.1303851	1	-1.520294168	0.01	116.5963	254.3942046	64.64503596	3	-2.131608446	0.03	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA																		
SRR8883903_X_Nymphalidae_Heliconiinae_Heliconiini_Heliconius_himera	Nymphalidae	Heliconius himera	325.050658	1	116.5963	291.6283531	115.1303851	1	-1.520294168	0.01	116.5963	254.3942046	64.64503596	3	-2.131608446	0.03	325.050658	1	116.5963	278.7618459	105.6259293	1	-1.535281601	0.01	116.5963	273.2006325	100.2347971	2	-1.562374915	0.02																		
SRR4032054_X_Nymphalidae_Heliconiinae_Heliconiini_Heliconius_hortense	Nymphalidae	Heliconius hortense	325.050658	1	116.5963	291.6283531	115.1303851	1	-1.520294168	0.01	116.5963	254.3942046	64.64503596	3	-2.131608446	0.03	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA																		
GCA0014859651_X_Nymphalidae_Heliconiinae_Heliconiini_Heliconius_ismenius	Nymphalidae	Heliconius ismenius	325.050658	1	116.5963	291.6283531	115.1303851	1	-1.520294168	0.01	116.5963	254.3942046	64.64503596	3	-2.131608446	0.03	325.050658	1	116.5963	278.7618459	105.6259293	1	-1.535281601	0.01	116.5963	273.2006325	100.2347971	2	-1.562374915	0.02																		
GCA0003138352_X_Nymphalidae_Heliconiinae_Heliconiini_Heliconius_melpomene_melpomene	Nymphalidae	Heliconius melpomene	325.050658	1	116.5963	291.6283531	115.1303851	1	-1.520294168	0.01	116.5963	254.3942046	64.64503596	3	-2.131608446	0.03	325.050658	1	116.5963	278.7618459	105.6259293	1	-1.535281601	0.01	116.5963	273.2006325	100.2347971	2	-1.562374915	0.02																		
GCA9000687151_X_Nymphalidae_Heliconiinae_Heliconiini_Heliconius_numata_bicoloratus	Nymphalidae	Heliconius numata	325.050658	1	116.5963	291.6283531	115.1303851	1	-1.520294168	0.01	116.5963	254.3942046	64.64503596	3	-2.131608446	0.03	325.050658	1	116.5963	278.7618459	105.6259293	1	-1.535281601	0.01	116.5963	273.2006325	100.2347971	2	-1.562374915	0.02																		
GCA0014862251_X_Nymphalidae_Heliconiinae_Heliconiini_Heliconius_pardalinus_sergestus	Nymphalidae	Heliconius pardalinus	325.050658	1	116.5963	291.6283531	115.1303851	1	-1.520294168	0.01	116.5963	254.3942046	64.64503596	3	-2.131608446	0.03	325.050658	1	116.5963	278.7618459	105.6259293	1	-1.535281601	0.01	116.5963	273.2006325	100.2347971	2	-1.562374915	0.02																		
SRR4032011_X_Nymphalidae_Heliconiinae_Heliconiini_Heliconius_ricini	Nymphalidae	Heliconius ricini	325.050658	1	116.5963	291.6283531	115.1303851	1	-1.520294168	0.01	116.5963	254.3942046	64.64503596	3	-2.131608446	0.03	325.050658	1	116.5963	278.7618459	105.6259293	1	-1.535281601	0.01	116.5963	273.2006325	100.2347971	2	-1.562374915	0.02																		
ERR266262_X_Nymphalidae_Heliconiinae_Heliconiini_Heliconius_sapho	Nymphalidae	Heliconius sapho	325.050658	1	116.5963	291.6283531	115.1303851	1	-1.520294168	0.01	116.5963	254.3942046	64.64503596	3	-2.131608446	0.03	325.050658	1	116.5963	278.7618459	105.6259293	1	-1.535281601	0.01	116.5963	273.2006325	100.2347971	2	-1.562374915	0.02																		
SRR8883897_X_Nymphalidae_Heliconiinae_Heliconiini_Heliconius_sara	Nymphalidae	Heliconius sara	325.050658	1	116.5963	291.6283531	115.1303851	1	-1.520294168	0.01	116.5963	254.3942046	64.64503596	3	-2.131608446	0.03	325.050658	1	116.5963	278.7618459	105.6259293	1	-1.535281601	0.01	116.5963	273.2006325	100.2347971	2	-1.562374915	0.02																		
GCA9000688051_X_Nymphalidae_Heliconiinae_Heliconiini_Heliconius_timareta_timareta	Nymphalidae	Heliconius timareta	325.050658	1	116.5963	291.6283531	115.1303851	1	-1.520294168	0.01	116.5963	254.3942046	64.64503596	3	-2.131608446	0.03	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA																		
GCA9000688151_X_Nymphalidae_Heliconiinae_Heliconiini_Heliconius_wallacei	Nymphalidae	Heliconius wallacei	325.050658	1	116.5963	291.6283531	115.1303851	1	-1.520294168	0.01	116.5963	254.3942046	64.64503596	3	-2.131608446	0.03	325.050658	1	116.5963	278.7618459	105.6259293	1	-1.535281601	0.01	116.5963	273.2006325	100.2347971	2	-1.562374915	0.02																		
GCA9000688251_X_Nymphalidae_Heliconiinae_Heliconiini_Heliconius_xanthocles	Nymphalidae	Heliconius xanthocles	325.050658	1	116.5963	291.6283531	115.1303851	1	-1.520294168	0.01	116.5963	254.3942046	64.64503596	3	-2.131608446	0.03	325.050658	1	116.5963	278.7618459	105.6259293	1	-1.535281601	0.01	116.5963	273.2006325	100.2347971	2	-1.562374915	0.02																		
BN005132_AV910103_Nymphalidae_Satyrinae_Satyrini_Hermeuptychia_hermes	Nymphalidae	Hermeuptychia hermes	325.050732	1	95.4795	273.4982106	88.99019118	1	-2.000430702	0.01	95.4795	287.0436336	116.8109605	1	-1.639949991	0.01	325.050732	1	95.4795	288.8657614	112.8639077	1	-1.713446445	0.01	95.4795	264.6336525	83.08030286	1	-2.036031968	0.01																		
LEP19574_X_Nymphalidae_Satyrinae_Satyrini_Hermeuptychia_sosybius_X_ME	Nymphalidae	Hermeuptychia sosybius	325.050732	1	95.4795	273.4982106	88.99019118	1	-2.000430702	0.01	95.4795	287.0436336	116.8109605	1	-1.639949991	0.01	325.050732	1	95.4795	288.8657614	112.8639077	1	-1.713446445	0.01	95.4795	264.6336525	83.08030286	1	-2.036031968	0.01																		
BN003365_YI16P288_Nymphalidae_Apaturinae_X_Herona_marathus	Nymphalidae	Herona marathus	325.050872	1	142.37061	268.1530754	92.5625558	3	-1.358891447	0.03	142.37061	276.6495338	96.91061362	1	-1.385595641	0.01	325.050872	1	142.37061	281.9932121	111.6393782	1	-1.250657288	0.01	142.37061	272.2502307	99.498093	2	-1.30534784	0.02																		
BN001814_LEP36726_Nymphalidae_Apaturinae_X_Hestina_assimilis	Nymphalidae	Hestina assimilis	325.050872	1	142.37061	268.1530754	92.5625558	3	-1.358891447	0.03	142.37061	276.6495338	96.91061362	1	-1.385595641	0.01	325.050872	1	142.37061	281.9932121	111.6393782	1	-1.250657288	0.01	142.37061	272.2502307	99.498093	2	-1.30534784	0.02																		
BN007175_LEP35960B_Nymphalidae_Apaturinae_X_Hestina_persimilis_japonica	Nymphalidae	Hestina persimilis	398.519362	2	146.93824	264.3215035	95.22586578	3	-1.232682555	0.03	146.93824	286.1238471	110.4588919	2	-1.260067023	0.02	325.050872	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA																		
BN004382_CN17Z008_Nymphalidae_Apaturinae_X_Hestinalis_nama	Nymphalidae	Hestinalis nama	325.050262	1	93.3981	268.1143526	92.12425734	1	-1.896528207	0.01	93.3981	283.1599767	107.3072351	1	-1.768397783	0.01	325.050262	1	93.3981	268.116829	69.85010558	1	-2.50133808	0.01	93.3981	276.8223285	105.9900096	1	-1.730580355	0.01																		
BN001816_DL14E002_Nymphalidae_Satyrinae_Satyrini_Heteronympha_merope	Nymphalidae	Heteronympha merope	418.872232	2	187.64298	258.5362893	61.37136323	3	-1.155152917	0.03	187.64298	287.8263409	116.4519711	1	-0.860297683	0.01	418.872232	2	187.64298	270.7973277	92.0498477	4	-0.903362143	0.04	187.64298	265.4062759	83.33122805	4	-0.933183126	0.04																		
BN006953_LEP79176_Nymphalidae_Danainae_Ithomiini_Heterosais_nephele	Nymphalidae	Heterosais nephele	325.050802	1	79.32	268.0183945	81.10640531	1	-2.326553541	0.01	79.32	278.6928716	106.9361608	1	-1.864410225	0.01	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA																		
BN006842_RV04G347_Nymphalidae_Satyrinae_Satyrini_Hipparchia_senthes	Nymphalidae	Hipparchia senthes	325.050732	1	95.4795	273.4982106	88.99019118	1	-2.000430702	0.01	95.4795	287.0436336	116.8109605	1	-1.639949991	0.01	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA																		
RV06A534_X_Nymphalidae_Nymphalinae_Coeini_Historis_odius_X_ME	Nymphalidae	Historis odius	325.050262	1	93.3981	268.1143526	92.12425734	1	-1.896528207	0.01	93.3981	283.1599767	107.3072351	1	-1.768397783	0.01	325.050262	1	93.3981	268.116829	69.85010558	1	-2.50133808	0.01	93.3981	276.8223285	105.9900096	1	-1.730580355	0.01																		
