Tree_label	Lep_family	Lep_accepted_name	PD	Num.families	mpd.obs	mpd.rand.mean	mpd.rand.sd	mpd.obs.rank	mpd.obs.z	mpd.obs.p	mntd.obs	mntd.rand.mean	mntd.rand.sd	mntd.obs.rank	mntd.obs.z	mntd.obs.p
GCA9000687351_X_Nymphalidae_Heliconiinae_Heliconiini_Heliconius_cydno_pachinus	Nymphalidae	Heliconius cydno	325.050658	1	116.5963	291.6283531	115.1303851	1	-1.520294168	0.01	116.5963	254.3942046	64.64503596	3	-2.131608446	0.03
SRR3102171_X_Nymphalidae_Heliconiinae_Heliconiini_Heliconius_eleuchia	Nymphalidae	Heliconius eleuchia	325.050658	1	116.5963	291.6283531	115.1303851	1	-1.520294168	0.01	116.5963	254.3942046	64.64503596	3	-2.131608446	0.03
GCA9000683651_X_Nymphalidae_Heliconiinae_Heliconiini_Heliconius_elevatus_bari	Nymphalidae	Heliconius elevatus	325.050658	1	116.5963	291.6283531	115.1303851	1	-1.520294168	0.01	116.5963	254.3942046	64.64503596	3	-2.131608446	0.03
SRR8883904_X_Nymphalidae_Heliconiinae_Heliconiini_Heliconius_erato	Nymphalidae	Heliconius erato	325.050658	1	116.5963	291.6283531	115.1303851	1	-1.520294168	0.01	116.5963	254.3942046	64.64503596	3	-2.131608446	0.03
GCA0014859851_X_Nymphalidae_Heliconiinae_Heliconiini_Heliconius_ethilla_aerotome	Nymphalidae	Heliconius ethilla	325.050658	1	116.5963	291.6283531	115.1303851	1	-1.520294168	0.01	116.5963	254.3942046	64.64503596	3	-2.131608446	0.03
GCA0014860651_X_Nymphalidae_Heliconiinae_Heliconiini_Heliconius_hecale_felix	Nymphalidae	Heliconius hecale	325.050658	1	116.5963	291.6283531	115.1303851	1	-1.520294168	0.01	116.5963	254.3942046	64.64503596	3	-2.131608446	0.03
SRR4032037_X_Nymphalidae_Heliconiinae_Heliconiini_Heliconius_hermathena	Nymphalidae	Heliconius hermathena	325.050658	1	116.5963	291.6283531	115.1303851	1	-1.520294168	0.01	116.5963	254.3942046	64.64503596	3	-2.131608446	0.03
GCA9000679751_X_Nymphalidae_Heliconiinae_Heliconiini_Heliconius_heurippa	Nymphalidae	Heliconius heurippa	325.050658	1	116.5963	291.6283531	115.1303851	1	-1.520294168	0.01	116.5963	254.3942046	64.64503596	3	-2.131608446	0.03
SRR3102337_X_Nymphalidae_Heliconiinae_Heliconiini_Heliconius_hewitsoni	Nymphalidae	Heliconius hewitsoni	325.050658	1	116.5963	291.6283531	115.1303851	1	-1.520294168	0.01	116.5963	254.3942046	64.64503596	3	-2.131608446	0.03
SRR8883903_X_Nymphalidae_Heliconiinae_Heliconiini_Heliconius_himera	Nymphalidae	Heliconius himera	325.050658	1	116.5963	291.6283531	115.1303851	1	-1.520294168	0.01	116.5963	254.3942046	64.64503596	3	-2.131608446	0.03
SRR4032054_X_Nymphalidae_Heliconiinae_Heliconiini_Heliconius_hortense	Nymphalidae	Heliconius hortense	325.050658	1	116.5963	291.6283531	115.1303851	1	-1.520294168	0.01	116.5963	254.3942046	64.64503596	3	-2.131608446	0.03
GCA0014859651_X_Nymphalidae_Heliconiinae_Heliconiini_Heliconius_ismenius	Nymphalidae	Heliconius ismenius	325.050658	1	116.5963	291.6283531	115.1303851	1	-1.520294168	0.01	116.5963	254.3942046	64.64503596	3	-2.131608446	0.03
GCA0003138352_X_Nymphalidae_Heliconiinae_Heliconiini_Heliconius_melpomene_melpomene	Nymphalidae	Heliconius melpomene	325.050658	1	116.5963	291.6283531	115.1303851	1	-1.520294168	0.01	116.5963	254.3942046	64.64503596	3	-2.131608446	0.03
GCA9000687151_X_Nymphalidae_Heliconiinae_Heliconiini_Heliconius_numata_bicoloratus	Nymphalidae	Heliconius numata	325.050658	1	116.5963	291.6283531	115.1303851	1	-1.520294168	0.01	116.5963	254.3942046	64.64503596	3	-2.131608446	0.03
GCA0014862251_X_Nymphalidae_Heliconiinae_Heliconiini_Heliconius_pardalinus_sergestus	Nymphalidae	Heliconius pardalinus	325.050658	1	116.5963	291.6283531	115.1303851	1	-1.520294168	0.01	116.5963	254.3942046	64.64503596	3	-2.131608446	0.03
SRR4032011_X_Nymphalidae_Heliconiinae_Heliconiini_Heliconius_ricini	Nymphalidae	Heliconius ricini	325.050658	1	116.5963	291.6283531	115.1303851	1	-1.520294168	0.01	116.5963	254.3942046	64.64503596	3	-2.131608446	0.03
ERR266262_X_Nymphalidae_Heliconiinae_Heliconiini_Heliconius_sapho	Nymphalidae	Heliconius sapho	325.050658	1	116.5963	291.6283531	115.1303851	1	-1.520294168	0.01	116.5963	254.3942046	64.64503596	3	-2.131608446	0.03
SRR8883897_X_Nymphalidae_Heliconiinae_Heliconiini_Heliconius_sara	Nymphalidae	Heliconius sara	325.050658	1	116.5963	291.6283531	115.1303851	1	-1.520294168	0.01	116.5963	254.3942046	64.64503596	3	-2.131608446	0.03
GCA9000688051_X_Nymphalidae_Heliconiinae_Heliconiini_Heliconius_timareta_timareta	Nymphalidae	Heliconius timareta	325.050658	1	116.5963	291.6283531	115.1303851	1	-1.520294168	0.01	116.5963	254.3942046	64.64503596	3	-2.131608446	0.03
GCA9000688151_X_Nymphalidae_Heliconiinae_Heliconiini_Heliconius_wallacei	Nymphalidae	Heliconius wallacei	325.050658	1	116.5963	291.6283531	115.1303851	1	-1.520294168	0.01	116.5963	254.3942046	64.64503596	3	-2.131608446	0.03
GCA9000688251_X_Nymphalidae_Heliconiinae_Heliconiini_Heliconius_xanthocles	Nymphalidae	Heliconius xanthocles	325.050658	1	116.5963	291.6283531	115.1303851	1	-1.520294168	0.01	116.5963	254.3942046	64.64503596	3	-2.131608446	0.03
BN005132_AV910103_Nymphalidae_Satyrinae_Satyrini_Hermeuptychia_hermes	Nymphalidae	Hermeuptychia hermes	325.050732	1	95.4795	273.4982106	88.99019118	1	-2.000430702	0.01	95.4795	287.0436336	116.8109605	1	-1.639949991	0.01
LEP19574_X_Nymphalidae_Satyrinae_Satyrini_Hermeuptychia_sosybius_X_ME	Nymphalidae	Hermeuptychia sosybius	325.050732	1	95.4795	273.4982106	88.99019118	1	-2.000430702	0.01	95.4795	287.0436336	116.8109605	1	-1.639949991	0.01
BN003365_YI16P288_Nymphalidae_Apaturinae_X_Herona_marathus	Nymphalidae	Herona marathus	325.050872	1	142.37061	268.1530754	92.5625558	3	-1.358891447	0.03	142.37061	276.6495338	96.91061362	1	-1.385595641	0.01
BN001814_LEP36726_Nymphalidae_Apaturinae_X_Hestina_assimilis	Nymphalidae	Hestina assimilis	325.050872	1	142.37061	268.1530754	92.5625558	3	-1.358891447	0.03	142.37061	276.6495338	96.91061362	1	-1.385595641	0.01
BN007175_LEP35960B_Nymphalidae_Apaturinae_X_Hestina_persimilis_japonica	Nymphalidae	Hestina persimilis	398.519362	2	146.93824	264.3215035	95.22586578	3	-1.232682555	0.03	146.93824	286.1238471	110.4588919	2	-1.260067023	0.02
BN004382_CN17Z008_Nymphalidae_Apaturinae_X_Hestinalis_nama	Nymphalidae	Hestinalis nama	325.050262	1	93.3981	268.1143526	92.12425734	1	-1.896528207	0.01	93.3981	283.1599767	107.3072351	1	-1.768397783	0.01
BN001816_DL14E002_Nymphalidae_Satyrinae_Satyrini_Heteronympha_merope	Nymphalidae	Heteronympha merope	418.872232	2	187.64298	258.5362893	61.37136323	3	-1.155152917	0.03	187.64298	287.8263409	116.4519711	1	-0.860297683	0.01
BN006953_LEP79176_Nymphalidae_Danainae_Ithomiini_Heterosais_nephele	Nymphalidae	Heterosais nephele	325.050802	1	79.32	268.0183945	81.10640531	1	-2.326553541	0.01	79.32	278.6928716	106.9361608	1	-1.864410225	0.01
BN006842_RV04G347_Nymphalidae_Satyrinae_Satyrini_Hipparchia_senthes	Nymphalidae	Hipparchia senthes	325.050732	1	95.4795	273.4982106	88.99019118	1	-2.000430702	0.01	95.4795	287.0436336	116.8109605	1	-1.639949991	0.01
RV06A534_X_Nymphalidae_Nymphalinae_Coeini_Historis_odius_X_ME	Nymphalidae	Historis odius	325.050262	1	93.3981	268.1143526	92.12425734	1	-1.896528207	0.01	93.3981	283.1599767	107.3072351	1	-1.768397783	0.01
BN001823_LEP43980_Nymphalidae_Nymphalinae_Nymphalini_Hypanartia_lethe	Nymphalidae	Hypanartia lethe	398.519362	2	146.93824	264.3215035	95.22586578	3	-1.232682555	0.03	146.93824	286.1238471	110.4588919	2	-1.260067023	0.02
BN001824_LEP48107_Nymphalidae_Charaxinae_Anaeini_Hypna_clytemnestra	Nymphalidae	Hypna clytemnestra	325.050651	1	123.7924	272.6642312	91.88160599	2	-1.620257173	0.02	123.7924	279.6619548	101.2440154	1	-1.539543392	0.01
BN005069_05SRNP70116_Nymphalidae_Danainae_Ithomiini_Hypoleria_lavinia	Nymphalidae	Hypoleria lavinia	325.050802	1	79.32	268.0183945	81.10640531	1	-2.326553541	0.01	79.32	278.6928716	106.9361608	1	-1.864410225	0.01
BN001827_LEP32878_Nymphalidae_Nymphalinae_Kallimini_Hypolimnas_anthedon	Nymphalidae	Hypolimnas anthedon	448.784582	2	247.46923	269.1194916	90.13482949	55	-0.24019862	0.55	247.46923	285.0791344	118.0880678	46	-0.318490302	0.46
BN007178_LEP37028B_Nymphalidae_Nymphalinae_Kallimini_Hypolimnas_bolina	Nymphalidae	Hypolimnas bolina	1261.066165	11	228.1158511	273.8079462	38.77888363	1	-1.178272577	0.01	165.9435248	223.9446906	22.46749057	2	-2.581559594	0.02
GCA0089634551_X_Nymphalidae_Nymphalinae_Kallimini_Hypolimnas_misippus	Nymphalidae	Hypolimnas misippus	832.510695	7	215.4177723	267.826434	43.68910327	1	-1.199581997	0.01	140.8031661	234.3298229	32.73029138	1	-2.857495392	0.01
BN004351_RV04G302_Nymphalidae_Satyrinae_Satyrini_Hyponephele_lycaon	Nymphalidae	Hyponephele lycaon	325.050732	1	95.4795	273.4982106	88.99019118	1	-2.000430702	0.01	95.4795	287.0436336	116.8109605	1	-1.639949991	0.01
BN006845_RV06A102_Nymphalidae_Danainae_Ithomiini_Hypothyris_euclea	Nymphalidae	Hypothyris euclea	325.050802	1	79.32	268.0183945	81.10640531	1	-2.326553541	0.01	79.32	278.6928716	106.9361608	1	-1.864410225	0.01
BN007176_LEP29756B_Nymphalidae_Danainae_Danaini_Idea_leuconoe	Nymphalidae	Idea leuconoe	325.050552	1	61.789	285.9748082	110.937476	1	-2.020830258	0.01	61.789	277.1387464	106.3731307	1	-2.024475025	0.01
BN004506_EI16D187_Nymphalidae_Danainae_Danaini_Ideopsis_gaura	Nymphalidae	Ideopsis gaura	325.050552	1	61.789	285.9748082	110.937476	1	-2.020830258	0.01	61.789	277.1387464	106.3731307	1	-2.024475025	0.01
DL09X092_X_Nymphalidae_Danainae_Danaini_Ideopsis_vitrea_X_ME	Nymphalidae	Ideopsis vitrea	431.792022	2	213.48329	279.6815751	104.8864678	6	-0.631142286	0.06	213.48329	269.0709825	92.678411	6	-0.599791169	0.06
LEP19587_X_Nymphalidae_Satyrinae_Satyrini_Inbio_hilara_X_ME	Nymphalidae	Inbio hilara	325.050732	1	95.4795	273.4982106	88.99019118	1	-2.000430702	0.01	95.4795	287.0436336	116.8109605	1	-1.639949991	0.01
BN001838_LEP35123_Nymphalidae_Heliconiinae_Argynnini_Issoria_baumanni	Nymphalidae	Issoria baumanni	325.050678	1	141.2676	286.6368685	116.9247259	1	-1.243272263	0.01	141.2676	267.3122186	81.08022678	1	-1.554566676	0.01
BN004347_RV04G123_Nymphalidae_Heliconiinae_Argynnini_Issoria_lathonia	Nymphalidae	Issoria lathonia	677.272748	4	238.4924697	286.9611439	81.30768419	17	-0.596114312	0.17	232.461874	246.808293	45.61252527	31	-0.314528058	0.31
BN005321_LEP53117_Nymphalidae_Danainae_Ithomiini_Ithomia_drymo	Nymphalidae	Ithomia drymo	325.050802	1	79.32	268.0183945	81.10640531	1	-2.326553541	0.01	79.32	278.6928716	106.9361608	1	-1.864410225	0.01
LEP22845_X_Nymphalidae_Danainae_Ithomiini_Ithomia_patilla_X_ME	Nymphalidae	Ithomia patilla	325.050802	1	79.32	268.0183945	81.10640531	1	-2.326553541	0.01	79.32	278.6928716	106.9361608	1	-1.864410225	0.01
BN006985_LEP79227_Nymphalidae_Satyrinae_Satyrini_Junea_doraete	Nymphalidae	Junea doraete	325.050732	1	95.4795	273.4982106	88.99019118	1	-2.000430702	0.01	95.4795	287.0436336	116.8109605	1	-1.639949991	0.01
SRR1145747_X_Nymphalidae_Nymphalinae_Junoniini_Junonia_coenia	Nymphalidae	Junonia coenia	557.778642	6	99.55974947	267.8717494	47.79933764	1	-3.52122034	0.01	91.15633367	235.0236899	36.3136058	1	-3.961803105	0.01
ME11B179_X_Nymphalidae_Nymphalinae_Junoniini_Junonia_natalica_X_ME	Nymphalidae	Junonia natalica	419.485322	3	122.6928067	263.5855154	60.47980935	1	-2.329582554	0.01	108.5104187	251.0164283	44.03106263	1	-3.236488086	0.01
KCB004002_X_Nymphalidae_Nymphalinae_Kallimini_Kallima_limborgii_X_ME	Nymphalidae	Kallima limborgii	325.049922	1	69.4758	267.8434632	106.2759763	3	-1.866533435	0.03	69.4758	254.6821017	45.77850009	1	-4.04570489	0.01
BN004631_HD17F492_Nymphalidae_Nymphalinae_Kallimini_Kallima_paralekta	Nymphalidae	Kallima paralekta	325.049922	1	69.4758	267.8434632	106.2759763	3	-1.866533435	0.03	69.4758	254.6821017	45.77850009	1	-4.04570489	0.01
BN001845_BNSZS00022_Nymphalidae_Nymphalinae_Kallimini_Kallimoides_rumia	Nymphalidae	Kallimoides rumia	325.049922	1	69.4758	267.8434632	106.2759763	3	-1.866533435	0.03	69.4758	254.6821017	45.77850009	1	-4.04570489	0.01
BN001846_MY2016103_Nymphalidae_Nymphalinae_Nymphalini_Kaniska_canace	Nymphalidae	Kaniska canace	380.626882	2	111.15237	269.5599329	91.86154702	2	-1.724416452	0.02	111.15237	266.889777	81.90868739	1	-1.901353958	0.01
BN001847_LEP29035_Nymphalidae_Satyrinae_Satyrini_Kirinia_epimenides	Nymphalidae	Kirinia epimenides	418.872232	2	187.64298	258.5362893	61.37136323	3	-1.155152917	0.03	187.64298	287.8263409	116.4519711	1	-0.860297683	0.01
BN004314_DJM07A049_Nymphalidae_Heliconiinae_Vagrantini_Lachnoptera_ayresii	Nymphalidae	Lachnoptera ayresii	419.915951	2	189.730587	283.5568468	119.0784645	4	-0.787936426	0.04	189.730587	268.60623	83.17907628	3	-0.948263032	0.03
BN004630_HD17F488_Nymphalidae_Satyrinae_Satyrini_Lamprolenis_nitida	Nymphalidae	Lamprolenis nitida	325.050732	1	95.4795	273.4982106	88.99019118	1	-2.000430702	0.01	95.4795	287.0436336	116.8109605	1	-1.639949991	0.01
BN004320_RE07G139_Nymphalidae_Satyrinae_Satyrini_Lasiommata_megera	Nymphalidae	Lasiommata megera	325.050732	1	95.4795	273.4982106	88.99019118	1	-2.000430702	0.01	95.4795	287.0436336	116.8109605	1	-1.639949991	0.01
BN006011_YI16P308_Nymphalidae_Limenitidinae_Neptini_Lebadea_martha	Nymphalidae	Lebadea martha	564.571421	3	242.1699127	264.5667551	57.30178468	25	-0.390857677	0.25	236.870676	248.6626306	48.98741323	36	-0.240713968	0.36
BN001714_LEP48860_Nymphalidae_Satyrinae_Elymniini_Lethe_anthedon	Nymphalidae	Lethe anthedon	460.809295	2	271.517173	265.2293188	82.8005426	79	0.075939771	0.79	271.517173	279.3544728	114.3285807	82	-0.068550662	0.82
BN002180_MY2016001_Nymphalidae_Satyrinae_Satyrini_Lethe_dura	Nymphalidae	Lethe dura	325.050732	1	95.4795	273.4982106	88.99019118	1	-2.000430702	0.01	95.4795	287.0436336	116.8109605	1	-1.639949991	0.01
BN004118_DL13F290_Nymphalidae_Satyrinae_Satyrini_Lethe_europa	Nymphalidae	Lethe europa	325.050732	1	95.4795	273.4982106	88.99019118	1	-2.000430702	0.01	95.4795	287.0436336	116.8109605	1	-1.639949991	0.01
DL02P758_X_Nymphalidae_Satyrinae_Satyrini_Lethe_rohria_X_ME	Nymphalidae	Lethe rohria	325.050732	1	95.4795	273.4982106	88.99019118	1	-2.000430702	0.01	95.4795	287.0436336	116.8109605	1	-1.639949991	0.01
BN001860_EI16D205_Nymphalidae_Limenitidinae_Adoliadini_Lexias_aeropa	Nymphalidae	Lexias aeropa	325.050687	1	121.1138	252.0155277	65.86147719	4	-1.987531001	0.04	121.1138	256.8992319	60.98675897	1	-2.226473979	0.01
BN005748_LEP13577_Nymphalidae_Libytheinae_X_Libythea_celtis	Nymphalidae	Libythea celtis	424.012672	2	197.92355	276.1056616	93.11671655	2	-0.839614137	0.02	197.92355	280.0594241	104.9125989	5	-0.782898097	0.05
LEP25280_X_Nymphalidae_Libytheinae_X_Libythea_lepita_X_ME	Nymphalidae	Libythea lepita	325.050872	1	142.37061	268.1530754	92.5625558	3	-1.358891447	0.03	142.37061	276.6495338	96.91061362	1	-1.385595641	0.01
RE11L015_X_Nymphalidae_Limenitidinae_Limenitidini_Limenitis_arthemis_X_ME	Nymphalidae	Limenitis arthemis	827.997114	6	216.106052	271.7767574	53.34754259	2	-1.0435477	0.02	189.6160573	237.6839506	34.10154021	7	-1.409551973	0.07
BN003303_EB16D001_Nymphalidae_Limenitidinae_Limenitidini_Limenitis_cottini	Nymphalidae	Limenitis cottini	325.050658	1	125.2141	267.2344126	93.19458089	2	-1.523911704	0.02	125.2141	275.0783594	107.7821583	3	-1.390436614	0.03
BN001875_MY2016067_Nymphalidae_Limenitidinae_Limenitidini_Limenitis_populi	Nymphalidae	Limenitis populi	325.050658	1	125.2141	267.2344126	93.19458089	2	-1.523911704	0.02	125.2141	275.0783594	107.7821583	3	-1.390436614	0.03
BN003305_EB16D014_Nymphalidae_Limenitidinae_Limenitidini_Limenitis_sulpitia	Nymphalidae	Limenitis sulpitia	325.050432	1	105.1968	256.7586083	62.97277181	1	-2.406783185	0.01	105.1968	268.4169716	82.43361345	1	-1.980019615	0.01
BN001850_MY2016090_Nymphalidae_Satyrinae_Elymniini_Lopinga_deidamia	Nymphalidae	Lopinga deidamia	418.872232	2	187.64298	258.5362893	61.37136323	3	-1.155152917	0.03	187.64298	287.8263409	116.4519711	1	-0.860297683	0.01
BN007077_LEP75448_Nymphalidae_Biblidinae_Epiphilini_Lucinia_cadma_sida	Nymphalidae	Lucinia cadma	448.785444	2	247.469532	271.0749728	80.03862101	43	-0.294925631	0.43	247.469532	275.5002323	97.47239199	49	-0.287575792	0.49
BN005120_06SRNP33009_Nymphalidae_Danainae_Danaini_Lycorea_halia	Nymphalidae	Lycorea halia	683.150254	4	241.3826777	284.4111012	77.52138787	19	-0.555052286	0.19	236.9428208	246.781014	42.45976061	42	-0.231706281	0.42
BN007137_LEP30204_Nymphalidae_Satyrinae_Satyrini_Magneuptychia_alcinoe	Nymphalidae	Magneuptychia alcinoe	325.050732	1	95.4795	273.4982106	88.99019118	1	-2.000430702	0.01	95.4795	287.0436336	116.8109605	1	-1.639949991	0.01
LEP14777_X_Nymphalidae_Satyrinae_Satyrini_Magneuptychia_libye_X_ME	Nymphalidae	Magneuptychia libye	325.050732	1	95.4795	273.4982106	88.99019118	1	-2.000430702	0.01	95.4795	287.0436336	116.8109605	1	-1.639949991	0.01
MGCLLOAN017_X_Nymphalidae_Satyrinae_Satyrini_Magneuptychia_ocnus_X_ME	Nymphalidae	Magneuptychia ocnus	325.050732	1	95.4795	273.4982106	88.99019118	1	-2.000430702	0.01	95.4795	287.0436336	116.8109605	1	-1.639949991	0.01
BN001891_LEP28825_Nymphalidae_Satyrinae_Melanitini_Manataria_hercyna	Nymphalidae	Manataria hercyna	325.050732	1	95.4795	273.4982106	88.99019118	1	-2.000430702	0.01	95.4795	287.0436336	116.8109605	1	-1.639949991	0.01
BN001892_VD16P011_Nymphalidae_Satyrinae_Elymniini_Mandarinia_regalis	Nymphalidae	Mandarinia regalis	325.049782	1	60	257.2958513	85.73103548	1	-2.301335219	0.01	60	273.0496896	99.58051277	1	-2.139471706	0.01
LEP22823_X_Nymphalidae_Satyrinae_Satyrini_Maniola_jurtina_X_ME	Nymphalidae	Maniola jurtina	325.050732	1	95.4795	273.4982106	88.99019118	1	-2.000430702	0.01	95.4795	287.0436336	116.8109605	1	-1.639949991	0.01
BN004342_NP03R011_Nymphalidae_Cyrestinae_Cyrestini_Marpesia_eleuchea	Nymphalidae	Marpesia eleuchea	325.050862	1	84.9278	296.2446802	127.5391015	1	-1.656879167	0.01	84.9278	260.5485392	58.64510628	1	-2.994635875	0.01
BN006964_LEP79171_Nymphalidae_Danainae_Ithomiini_Mcclungia_cymo	Nymphalidae	Mcclungia cymo	325.050802	1	79.32	268.0183945	81.10640531	1	-2.326553541	0.01	79.32	278.6928716	106.9361608	1	-1.864410225	0.01
BN001896_LEP53239_Nymphalidae_Danainae_Ithomiini_Mechanitis_lysimnia	Nymphalidae	Mechanitis lysimnia	325.050802	1	79.32	268.0183945	81.10640531	1	-2.326553541	0.01	79.32	278.6928716	106.9361608	1	-1.864410225	0.01
BN005795_LEP58921_Nymphalidae_Danainae_Ithomiini_Mechanitis_polymnia	Nymphalidae	Mechanitis polymnia	325.050802	1	79.32	268.0183945	81.10640531	1	-2.326553541	0.01	79.32	278.6928716	106.9361608	1	-1.864410225	0.01
KW14071801_X_Nymphalidae_Satyrinae_Satyrini_Megeuptychia_antonoe_X_ME	Nymphalidae	Megeuptychia antonoe	325.050952	1	54.2995	261.7736575	72.58295446	1	-2.85844189	0.01	54.2995	254.047525	47.17651196	1	-4.234056668	0.01
LEP18562_X_Nymphalidae_Satyrinae_Satyrini_Megisto_cymela_X_ME	Nymphalidae	Megisto cymela	418.872232	2	187.64298	258.5362893	61.37136323	3	-1.155152917	0.03	187.64298	287.8263409	116.4519711	1	-0.860297683	0.01
BN001899_LEP43864_Nymphalidae_Satyrinae_Satyrini_Cissia_rubricata	Nymphalidae	Megisto rubricata	414.132432	2	178.1646	268.3042464	92.41721037	3	-0.97535563	0.03	178.1646	276.0992718	105.9150138	2	-0.924653345	0.02
BN006905_LEP78411_Nymphalidae_Satyrinae_Satyrini_Melampias_huebneri	Nymphalidae	Melampias huebneri	325.050732	1	95.4795	273.4982106	88.99019118	1	-2.000430702	0.01	95.4795	287.0436336	116.8109605	1	-1.639949991	0.01
LEP22831_X_Nymphalidae_Satyrinae_Satyrini_Melanargia_galathea_X_ME	Nymphalidae	Melanargia galathea	414.132432	2	178.1646	268.3042464	92.41721037	3	-0.97535563	0.03	178.1646	276.0992718	105.9150138	2	-0.924653345	0.02
ME11B073_X_Nymphalidae_Satyrinae_Melanitini_Melanitis_leda_X_ME	Nymphalidae	Melanitis leda	418.872232	2	187.64298	258.5362893	61.37136323	3	-1.155152917	0.03	187.64298	287.8263409	116.4519711	1	-0.860297683	0.01
BN004137_VN16D162_Nymphalidae_Satyrinae_Amathusiini_Melanocyma_faunula	Nymphalidae	Melanocyma faunula	325.050282	1	99.1432	268.7701696	81.46545073	1	-2.08219519	0.01	99.1432	282.7926664	112.9344683	2	-1.62615957	0.02
BN001904_LEP42752_Nymphalidae_Danainae_Ithomiini_Melinaea_menophilus	Nymphalidae	Melinaea menophilus	325.050802	1	79.32	268.0183945	81.10640531	1	-2.326553541	0.01	79.32	278.6928716	106.9361608	1	-1.864410225	0.01
GCA0007163851_X_Nymphalidae_Nymphalinae_Melitaeini_Melitaea_cinxia	Nymphalidae	Melitaea cinxia	484.724752	3	189.6692133	271.6711155	79.73933922	2	-1.028374488	0.02	165.85522	262.5507379	57.12141672	3	-1.692806717	0.03
BN001915_LEP48158_Nymphalidae_Charaxinae_Anaeini_Memphis_pithyusa	Nymphalidae	Memphis pithyusa	325.050651	1	123.7924	272.6642312	91.88160599	2	-1.620257173	0.02	123.7924	279.6619548	101.2440154	1	-1.539543392	0.01
BN003046_BNSZS346_Nymphalidae_Biblidinae_Biblidini_Mesoxantha_ethosea	Nymphalidae	Mesoxantha ethosea	448.785193	2	247.468941	281.4640295	103.4421388	35	-0.328638685	0.35	247.468941	272.2500924	89.9784449	34	-0.275412089	0.34
BN005412_LEP58486_Nymphalidae_Biblidinae_Biblidini_Mestra_dorcas	Nymphalidae	Mestra dorcas	325.050651	1	123.7924	272.6642312	91.88160599	2	-1.620257173	0.02	123.7924	279.6619548	101.2440154	1	-1.539543392	0.01
BN001922_LEP41509_Nymphalidae_Nymphalinae_Victorini_Metamorpha_elissa	Nymphalidae	Metamorpha elissa	325.049922	1	69.4758	267.8434632	106.2759763	3	-1.866533435	0.03	69.4758	254.6821017	45.77850009	1	-4.04570489	0.01
BN004747_AC18053_Nymphalidae_Danainae_Ithomiini_Methona_themisto	Nymphalidae	Methona themisto	650.877874	4	228.5455282	280.0987885	77.83597529	4	-0.662332041	0.04	207.788999	248.5700863	46.37238644	10	-0.879426107	0.1
BN001923_LEP43802_Nymphalidae_Nymphalinae_Melitaeini_Microtia_elva	Nymphalidae	Microtia elva	325.049922	1	69.4758	267.8434632	106.2759763	3	-1.866533435	0.03	69.4758	254.6821017	45.77850009	1	-4.04570489	0.01
BN004388_CN17Z044_Nymphalidae_Apaturinae_X_Mimathyma_chevana	Nymphalidae	Mimathyma chevana	325.050862	1	148.3419	278.5701029	105.3308628	1	-1.236372696	0.01	148.3419	278.9986658	106.8935959	3	-1.222306769	0.03
BN001925_LEP36774_Nymphalidae_Satyrinae_Satyrini_Minois_dryas	Nymphalidae	Minois dryas	418.872232	2	187.64298	258.5362893	61.37136323	3	-1.155152917	0.03	187.64298	287.8263409	116.4519711	1	-0.860297683	0.01
